NC_065570.1	2650000	2700000	11	533	50000	0.0106600
NC_065570.1	2700000	2750000	8	401	50000	0.0080200
NC_065570.1	2750000	2800000	5	315	50000	0.0063000
NC_065570.1	2800000	2850000	8	445	50000	0.0089000
NC_065570.1	2850000	2900000	8	421	50000	0.0084200
NC_065570.1	2900000	2950000	7	385	50000	0.0077000
NC_065570.1	2950000	3000000	12	664	50000	0.0132800
NC_065570.1	3000000	3050000	3	143	50000	0.0028600
NC_065570.1	3050000	3100000	6	321	50000	0.0064200
NC_065570.1	3100000	3150000	9	495	50000	0.0099000
NC_065570.1	3150000	3200000	4	260	50000	0.0052000
NC_065570.1	3200000	3250000	12	673	50000	0.0134600
NC_065570.1	3250000	3300000	5	208	50000	0.0041600
NC_065570.1	3300000	3350000	10	492	50000	0.0098400
NC_065570.1	3350000	3400000	4	179	50000	0.0035800
NC_065570.1	3400000	3450000	4	191	50000	0.0038200
NC_065570.1	3450000	3500000	8	411	50000	0.0082200
NC_065570.1	3500000	3550000	12	733	50000	0.0146600
NC_065570.1	3550000	3600000	8	405	50000	0.0081000
NC_065570.1	3600000	3650000	15	795	50000	0.0159000
NC_065570.1	3650000	3700000	9	496	50000	0.0099200
NC_065570.1	3700000	3750000	4	264	50000	0.0052800
NC_065570.1	3750000	3800000	7	383	50000	0.0076600
NC_065570.1	3800000	3850000	5	324	50000	0.0064800
NC_065570.1	3850000	3900000	6	391	50000	0.0078200
NC_065570.1	3900000	3950000	5	254	50000	0.0050800
NC_065570.1	3950000	4000000	9	518	50000	0.0103600
NC_065570.1	4000000	4050000	9	446	50000	0.0089200
NC_065570.1	4050000	4100000	5	358	50000	0.0071600
NC_065570.1	4100000	4150000	7	468	50000	0.0093600
NC_065570.1	4150000	4200000	2	233	50000	0.0046600
NC_065570.1	4200000	4250000	8	466	50000	0.0093200
NC_065570.1	4250000	4300000	10	514	50000	0.0102800
NC_065570.1	4300000	4350000	11	552	50000	0.0110400
NC_065570.1	4350000	4400000	7	342	50000	0.0068400
NC_065570.1	4400000	4450000	7	374	50000	0.0074800
NC_065570.1	4450000	4500000	6	287	50000	0.0057400
NC_065570.1	4500000	4550000	2	152	50000	0.0030400
NC_065570.1	4550000	4600000	7	423	50000	0.0084600
NC_065570.1	4600000	4650000	8	325	50000	0.0065000
NC_065570.1	4650000	4700000	8	384	50000	0.0076800
NC_065570.1	4700000	4750000	7	321	50000	0.0064200
NC_065570.1	4750000	4800000	9	446	50000	0.0089200
NC_065570.1	4800000	4850000	5	265	50000	0.0053000
NC_065570.1	4850000	4900000	9	364	50000	0.0072800
NC_065570.1	4900000	4950000	8	390	50000	0.0078000
NC_065570.1	4950000	5000000	5	252	50000	0.0050400
NC_065570.1	5000000	5050000	2	121	50000	0.0024200
NC_065570.1	5050000	5100000	8	394	50000	0.0078800
NC_065570.1	5100000	5150000	3	144	50000	0.0028800
NC_065570.1	5150000	5200000	2	138	50000	0.0027600
NC_065570.1	5200000	5250000	3	96	50000	0.0019200
NC_065570.1	5250000	5300000	8	372	50000	0.0074400
NC_065570.1	5300000	5350000	4	208	50000	0.0041600
NC_065570.1	5350000	5400000	5	253	50000	0.0050600
NC_065570.1	5400000	5450000	3	121	50000	0.0024200
NC_065570.1	5450000	5500000	5	338	50000	0.0067600
NC_065570.1	5500000	5550000	8	477	50000	0.0095400
NC_065570.1	5550000	5600000	9	483	50000	0.0096600
NC_065570.1	5600000	5650000	11	640	50000	0.0128000
NC_065570.1	5650000	5700000	10	467	50000	0.0093400
NC_065570.1	5700000	5750000	7	395	50000	0.0079000
NC_065570.1	5750000	5800000	4	172	50000	0.0034400
NC_065570.1	5800000	5850000	5	184	50000	0.0036800
NC_065570.1	5850000	5900000	10	454	50000	0.0090800
NC_065570.1	5900000	5950000	6	270	50000	0.0054000
NC_065570.1	5950000	6000000	5	309	50000	0.0061800
NC_065570.1	6000000	6050000	4	315	50000	0.0063000
NC_065570.1	6050000	6100000	6	322	50000	0.0064400
NC_065570.1	6100000	6150000	11	462	50000	0.0092400
NC_065570.1	6150000	6200000	10	371	50000	0.0074200
NC_065570.1	6200000	6250000	14	745	50000	0.0149000
NC_065570.1	6250000	6300000	5	268	50000	0.0053600
NC_065570.1	6300000	6350000	3	137	50000	0.0027400
NC_065570.1	6350000	6400000	10	689	50000	0.0137800
NC_065570.1	6400000	6450000	5	305	50000	0.0061000
NC_065570.1	6450000	6500000	3	134	50000	0.0026800
NC_065570.1	6500000	6550000	16	690	50000	0.0138000
NC_065570.1	6550000	6600000	4	202	50000	0.0040400
NC_065570.1	6600000	6650000	3	143	50000	0.0028600
NC_065570.1	6650000	6700000	12	635	50000	0.0127000
NC_065570.1	6700000	6750000	5	253	50000	0.0050600
NC_065570.1	6750000	6800000	7	303	50000	0.0060600
NC_065570.1	6800000	6850000	5	237	50000	0.0047400
NC_065570.1	6850000	6900000	7	434	50000	0.0086800
NC_065570.1	6900000	6950000	4	243	50000	0.0048600
NC_065570.1	6950000	7000000	5	222	50000	0.0044400
NC_065570.1	7000000	7050000	8	366	50000	0.0073200
NC_065570.1	7050000	7100000	19	990	50000	0.0198000
NC_065570.1	7100000	7150000	10	602	50000	0.0120400
NC_065570.1	7150000	7200000	6	296	50000	0.0059200
NC_065570.1	7200000	7250000	8	435	50000	0.0087000
NC_065570.1	7250000	7300000	7	312	50000	0.0062400
NC_065570.1	7300000	7350000	9	375	50000	0.0075000
NC_065570.1	7350000	7400000	5	231	50000	0.0046200
NC_065570.1	7400000	7450000	12	712	50000	0.0142400
NC_065570.1	7450000	7500000	4	153	50000	0.0030600
NC_065570.1	7500000	7550000	14	709	50000	0.0141800
NC_065570.1	7550000	7600000	4	326	50000	0.0065200
NC_065570.1	7600000	7650000	11	603	50000	0.0120600
NC_065570.1	7650000	7700000	9	506	50000	0.0101200
NC_065570.1	7700000	7750000	4	204	50000	0.0040800
NC_065570.1	7750000	7800000	5	220	50000	0.0044000
NC_065570.1	7800000	7850000	5	290	50000	0.0058000
NC_065570.1	7850000	7900000	1	78	50000	0.0015600
NC_065570.1	7900000	7950000	10	581	50000	0.0116200
NC_065570.1	7950000	8000000	2	83	50000	0.0016600
NC_065570.1	8000000	8050000	3	155	50000	0.0031000
NC_065570.1	8050000	8100000	9	487	50000	0.0097400
NC_065570.1	8100000	8150000	8	365	50000	0.0073000
NC_065570.1	8150000	8200000	9	512	50000	0.0102400
NC_065570.1	8200000	8250000	5	269	50000	0.0053800
NC_065570.1	8250000	8300000	10	507	50000	0.0101400
NC_065570.1	8300000	8350000	7	343	50000	0.0068600
NC_065570.1	8350000	8400000	12	590	50000	0.0118000
NC_065570.1	8400000	8450000	7	347	50000	0.0069400
NC_065570.1	8450000	8500000	7	308	50000	0.0061600
NC_065570.1	8500000	8550000	3	149	50000	0.0029800
NC_065570.1	8550000	8600000	7	401	50000	0.0080200
NC_065570.1	8600000	8650000	11	639	50000	0.0127800
NC_065570.1	8650000	8700000	7	446	50000	0.0089200
NC_065570.1	8700000	8750000	5	216	50000	0.0043200
NC_065570.1	8750000	8800000	8	376	50000	0.0075200
NC_065570.1	8800000	8850000	8	511	50000	0.0102200
NC_065570.1	8850000	8900000	18	1025	50000	0.0205000
NC_065570.1	8900000	8950000	7	275	50000	0.0055000
NC_065570.1	8950000	9000000	10	585	50000	0.0117000
NC_065570.1	9000000	9050000	4	252	50000	0.0050400
NC_065570.1	9050000	9100000	3	135	50000	0.0027000
NC_065570.1	9100000	9150000	5	213	50000	0.0042600
NC_065570.1	9150000	9200000	7	334	50000	0.0066800
NC_065570.1	9200000	9250000	8	376	50000	0.0075200
NC_065570.1	9250000	9300000	12	699	50000	0.0139800
NC_065570.1	9300000	9350000	2	130	50000	0.0026000
NC_065570.1	9350000	9400000	5	360	50000	0.0072000
NC_065570.1	9400000	9450000	9	547	50000	0.0109400
NC_065570.1	9450000	9500000	5	330	50000	0.0066000
NC_065570.1	9500000	9550000	8	381	50000	0.0076200
NC_065570.1	9550000	9600000	7	351	50000	0.0070200
NC_065570.1	9600000	9650000	6	371	50000	0.0074200
NC_065570.1	9650000	9700000	5	355	50000	0.0071000
NC_065570.1	9700000	9750000	8	530	50000	0.0106000
NC_065570.1	9750000	9800000	7	447	50000	0.0089400
NC_065570.1	9800000	9850000	4	156	50000	0.0031200
NC_065570.1	9850000	9900000	9	424	50000	0.0084800
NC_065570.1	9900000	9950000	6	336	50000	0.0067200
NC_065570.1	9950000	10000000	9	425	50000	0.0085000
NC_065570.1	10000000	10050000	4	258	50000	0.0051600
NC_065570.1	10050000	10100000	11	648	50000	0.0129600
NC_065570.1	10100000	10150000	4	238	50000	0.0047600
NC_065570.1	10150000	10200000	6	376	50000	0.0075200
NC_065570.1	10200000	10250000	3	138	50000	0.0027600
NC_065570.1	10250000	10300000	6	297	50000	0.0059400
NC_065570.1	10300000	10350000	5	276	50000	0.0055200
NC_065570.1	10350000	10400000	6	339	50000	0.0067800
NC_065570.1	10400000	10450000	5	278	50000	0.0055600
NC_065570.1	10450000	10500000	3	107	50000	0.0021400
NC_065570.1	10500000	10550000	4	223	50000	0.0044600
NC_065570.1	10550000	10600000	10	508	50000	0.0101600
NC_065570.1	10600000	10650000	7	484	50000	0.0096800
NC_065570.1	10650000	10700000	3	190	50000	0.0038000
NC_065570.1	10700000	10750000	12	825	50000	0.0165000
NC_065570.1	10750000	10800000	4	376	50000	0.0075200
NC_065570.1	10800000	10850000	8	390	50000	0.0078000
NC_065570.1	10850000	10900000	9	483	50000	0.0096600
NC_065570.1	10900000	10950000	5	255	50000	0.0051000
NC_065570.1	10950000	11000000	9	454	50000	0.0090800
NC_065570.1	11000000	11050000	5	326	50000	0.0065200
NC_065570.1	11050000	11100000	7	359	50000	0.0071800
NC_065570.1	11100000	11150000	5	262	50000	0.0052400
NC_065570.1	11150000	11200000	4	198	50000	0.0039600
NC_065570.1	11200000	11250000	4	248	50000	0.0049600
NC_065570.1	11250000	11300000	6	381	50000	0.0076200
NC_065570.1	11300000	11350000	3	290	50000	0.0058000
NC_065570.1	11350000	11400000	10	467	50000	0.0093400
NC_065570.1	11400000	11450000	10	612	50000	0.0122400
NC_065570.1	11450000	11500000	11	677	50000	0.0135400
NC_065570.1	11500000	11550000	6	330	50000	0.0066000
NC_065570.1	11550000	11600000	4	172	50000	0.0034400
NC_065570.1	11600000	11650000	5	233	50000	0.0046600
NC_065570.1	11650000	11700000	8	361	50000	0.0072200
NC_065570.1	11700000	11750000	11	548	50000	0.0109600
NC_065570.1	11750000	11800000	7	357	50000	0.0071400
NC_065570.1	11800000	11850000	11	492	50000	0.0098400
NC_065570.1	11850000	11900000	10	540	50000	0.0108000
NC_065570.1	11900000	11950000	4	115	50000	0.0023000
NC_065570.1	11950000	12000000	8	381	50000	0.0076200
NC_065570.1	12000000	12050000	8	507	50000	0.0101400
NC_065570.1	12050000	12100000	8	425	50000	0.0085000
NC_065570.1	12100000	12150000	2	76	50000	0.0015200
NC_065570.1	12150000	12200000	7	308	50000	0.0061600
NC_065570.1	12200000	12250000	10	421	50000	0.0084200
NC_065570.1	12250000	12300000	10	616	50000	0.0123200
NC_065570.1	12300000	12350000	8	520	50000	0.0104000
NC_065570.1	12350000	12400000	9	397	50000	0.0079400
NC_065570.1	12400000	12450000	6	344	50000	0.0068800
NC_065570.1	12450000	12500000	1	57	50000	0.0011400
NC_065570.1	12500000	12550000	6	283	50000	0.0056600
NC_065570.1	12550000	12600000	3	113	50000	0.0022600
NC_065570.1	12600000	12650000	6	214	50000	0.0042800
NC_065570.1	12650000	12700000	7	349	50000	0.0069800
NC_065570.1	12700000	12750000	3	143	50000	0.0028600
NC_065570.1	12750000	12800000	7	304	50000	0.0060800
NC_065570.1	12800000	12850000	5	291	50000	0.0058200
NC_065570.1	12850000	12900000	5	308	50000	0.0061600
NC_065570.1	12900000	12950000	8	572	50000	0.0114400
NC_065570.1	12950000	13000000	6	269	50000	0.0053800
NC_065570.1	13000000	13050000	6	322	50000	0.0064400
NC_065570.1	13050000	13100000	4	167	50000	0.0033400
NC_065570.1	13100000	13150000	4	150	50000	0.0030000
NC_065570.1	13150000	13200000	10	566	50000	0.0113200
NC_065570.1	13200000	13250000	7	319	50000	0.0063800
NC_065570.1	13250000	13300000	4	154	50000	0.0030800
NC_065570.1	13300000	13350000	6	377	50000	0.0075400
NC_065570.1	13350000	13400000	7	293	50000	0.0058600
NC_065570.1	13400000	13450000	4	230	50000	0.0046000
NC_065570.1	13450000	13500000	3	165	50000	0.0033000
NC_065570.1	13500000	13550000	9	520	50000	0.0104000
NC_065570.1	13550000	13600000	1	86	50000	0.0017200
NC_065570.1	13600000	13650000	8	394	50000	0.0078800
NC_065570.1	13650000	13700000	4	221	50000	0.0044200
NC_065570.1	13700000	13750000	10	456	50000	0.0091200
NC_065570.1	13750000	13800000	7	466	50000	0.0093200
NC_065570.1	13800000	13850000	3	142	50000	0.0028400
NC_065570.1	13850000	13900000	7	460	50000	0.0092000
NC_065570.1	13900000	13950000	7	288	50000	0.0057600
NC_065570.1	13950000	14000000	19	1013	50000	0.0202600
NC_065570.1	14000000	14050000	2	89	50000	0.0017800
NC_065570.1	14050000	14100000	7	430	50000	0.0086000
NC_065570.1	14100000	14150000	8	427	50000	0.0085400
NC_065570.1	14150000	14200000	4	211	50000	0.0042200
NC_065570.1	14200000	14250000	5	340	50000	0.0068000
NC_065570.1	14250000	14300000	4	204	50000	0.0040800
NC_065570.1	14300000	14350000	7	461	50000	0.0092200
NC_065570.1	14350000	14400000	13	748	50000	0.0149600
NC_065570.1	14400000	14450000	10	445	50000	0.0089000
NC_065570.1	14450000	14500000	9	431	50000	0.0086200
NC_065570.1	14500000	14550000	8	413	50000	0.0082600
NC_065570.1	14550000	14600000	7	380	50000	0.0076000
NC_065570.1	14600000	14650000	10	524	50000	0.0104800
NC_065570.1	14650000	14700000	3	235	50000	0.0047000
NC_065570.1	14700000	14750000	5	321	50000	0.0064200
NC_065570.1	14750000	14800000	4	211	50000	0.0042200
NC_065570.1	14800000	14850000	8	476	50000	0.0095200
NC_065570.1	14850000	14900000	13	620	50000	0.0124000
NC_065570.1	14900000	14950000	5	246	50000	0.0049200
NC_065570.1	14950000	15000000	8	406	50000	0.0081200
NC_065570.1	15000000	15050000	6	324	50000	0.0064800
NC_065570.1	15050000	15100000	3	136	50000	0.0027200
NC_065570.1	15100000	15150000	7	329	50000	0.0065800
NC_065570.1	15150000	15200000	3	210	50000	0.0042000
NC_065570.1	15200000	15250000	2	95	50000	0.0019000
NC_065570.1	15250000	15300000	2	76	50000	0.0015200
NC_065570.1	15300000	15350000	3	107	50000	0.0021400
NC_065570.1	15350000	15400000	4	108	50000	0.0021600
NC_065570.1	15400000	15450000	1	115	50000	0.0023000
NC_065570.1	15450000	15500000	2	63	50000	0.0012600
NC_065570.1	15500000	15550000	7	598	50000	0.0119600
NC_065570.1	15550000	15600000	11	525	50000	0.0105000
NC_065570.1	15600000	15650000	6	357	50000	0.0071400
NC_065570.1	15650000	15700000	5	237	50000	0.0047400
NC_065570.1	15700000	15750000	5	362	50000	0.0072400
NC_065570.1	15750000	15800000	4	171	50000	0.0034200
NC_065570.1	15800000	15850000	2	85	50000	0.0017000
NC_065570.1	15850000	15900000	9	483	50000	0.0096600
NC_065570.1	15900000	15950000	4	228	50000	0.0045600
NC_065570.1	15950000	16000000	6	328	50000	0.0065600
NC_065570.1	16000000	16050000	3	171	50000	0.0034200
NC_065570.1	16050000	16100000	6	336	50000	0.0067200
NC_065570.1	16100000	16150000	0	0	50000	0.0000000
NC_065570.1	16150000	16200000	0	0	50000	0.0000000
NC_065570.1	16200000	16250000	2	91	50000	0.0018200
NC_065570.1	16250000	16300000	7	352	50000	0.0070400
NC_065570.1	16300000	16350000	2	97	50000	0.0019400
NC_065570.1	16350000	16400000	0	0	50000	0.0000000
NC_065570.1	16400000	16450000	0	0	50000	0.0000000
NC_065570.1	16450000	16500000	1	41	50000	0.0008200
NC_065570.1	16500000	16550000	6	285	50000	0.0057000
NC_065570.1	16550000	16600000	2	64	50000	0.0012800
NC_065570.1	16600000	16650000	4	220	50000	0.0044000
NC_065570.1	16650000	16700000	1	96	50000	0.0019200
NC_065570.1	16700000	16750000	4	152	50000	0.0030400
NC_065570.1	16750000	16800000	2	99	50000	0.0019800
NC_065570.1	16800000	16850000	4	192	50000	0.0038400
NC_065570.1	16850000	16900000	2	133	50000	0.0026600
NC_065570.1	16900000	16950000	2	104	50000	0.0020800
NC_065570.1	16950000	17000000	1	39	50000	0.0007800
NC_065570.1	17000000	17050000	2	67	50000	0.0013400
NC_065570.1	17050000	17100000	5	220	50000	0.0044000
NC_065570.1	17100000	17150000	2	111	50000	0.0022200
NC_065570.1	17150000	17200000	3	198	50000	0.0039600
NC_065570.1	17200000	17250000	1	38	50000	0.0007600
NC_065570.1	17250000	17300000	2	136	50000	0.0027200
NC_065570.1	17300000	17350000	10	587	50000	0.0117400
NC_065570.1	17350000	17400000	5	233	50000	0.0046600
NC_065570.1	17400000	17450000	5	210	50000	0.0042000
NC_065570.1	17450000	17500000	4	275	50000	0.0055000
NC_065570.1	17500000	17550000	5	227	50000	0.0045400
NC_065570.1	17550000	17600000	5	208	50000	0.0041600
NC_065570.1	17600000	17650000	2	104	50000	0.0020800
NC_065570.1	17650000	17700000	4	213	50000	0.0042600
NC_065570.1	17700000	17750000	4	283	50000	0.0056600
NC_065570.1	17750000	17800000	2	105	50000	0.0021000
NC_065570.1	17800000	17850000	3	193	50000	0.0038600
NC_065570.1	17850000	17900000	1	29	50000	0.0005800
NC_065570.1	17900000	17950000	5	269	50000	0.0053800
NC_065570.1	17950000	18000000	3	153	50000	0.0030600
NC_065570.1	18000000	18050000	4	239	50000	0.0047800
NC_065570.1	18050000	18100000	11	507	50000	0.0101400
NC_065570.1	18100000	18150000	8	376	50000	0.0075200
NC_065570.1	18150000	18200000	1	39	50000	0.0007800
NC_065570.1	18200000	18250000	6	316	50000	0.0063200
NC_065570.1	18250000	18300000	0	0	50000	0.0000000
NC_065570.1	18300000	18350000	2	67	50000	0.0013400
NC_065570.1	18350000	18400000	3	243	50000	0.0048600
NC_065570.1	18400000	18450000	1	49	50000	0.0009800
NC_065570.1	18450000	18500000	7	344	50000	0.0068800
NC_065570.1	18500000	18550000	0	0	50000	0.0000000
NC_065570.1	18550000	18600000	1	37	50000	0.0007400
NC_065570.1	18600000	18650000	3	258	50000	0.0051600
NC_065570.1	18650000	18700000	0	0	50000	0.0000000
NC_065570.1	18700000	18750000	0	0	50000	0.0000000
NC_065570.1	18750000	18800000	0	0	50000	0.0000000
NC_065570.1	18800000	18850000	0	0	50000	0.0000000
NC_065570.1	18850000	18900000	4	172	50000	0.0034400
NC_065570.1	18900000	18950000	3	151	50000	0.0030200
NC_065570.1	18950000	19000000	3	122	50000	0.0024400
NC_065570.1	19000000	19050000	8	358	50000	0.0071600
NC_065570.1	19050000	19100000	6	256	50000	0.0051200
NC_065570.1	19100000	19150000	3	181	50000	0.0036200
NC_065570.1	19150000	19200000	5	274	50000	0.0054800
NC_065570.1	19200000	19250000	2	77	50000	0.0015400
NC_065570.1	19250000	19300000	1	56	50000	0.0011200
NC_065570.1	19300000	19350000	0	0	50000	0.0000000
NC_065570.1	19350000	19400000	0	0	50000	0.0000000
NC_065570.1	19400000	19450000	7	294	50000	0.0058800
NC_065570.1	19450000	19500000	0	0	50000	0.0000000
NC_065570.1	19500000	19550000	1	60	50000	0.0012000
NC_065570.1	19550000	19600000	3	121	50000	0.0024200
NC_065570.1	19600000	19650000	6	270	50000	0.0054000
NC_065570.1	19650000	19700000	4	179	50000	0.0035800
NC_065570.1	19700000	19750000	4	204	50000	0.0040800
NC_065570.1	19750000	19800000	1	45	50000	0.0009000
NC_065570.1	19800000	19850000	8	359	50000	0.0071800
NC_065570.1	19850000	19900000	3	123	50000	0.0024600
NC_065570.1	19900000	19950000	3	144	50000	0.0028800
NC_065570.1	19950000	20000000	11	660	50000	0.0132000
NC_065570.1	20000000	20050000	2	142	50000	0.0028400
NC_065570.1	20050000	20100000	8	552	50000	0.0110400
NC_065570.1	20100000	20150000	1	45	50000	0.0009000
NC_065570.1	20150000	20200000	0	0	50000	0.0000000
NC_065570.1	20200000	20250000	0	0	50000	0.0000000
NC_065570.1	20250000	20300000	5	271	50000	0.0054200
NC_065570.1	20300000	20350000	6	371	50000	0.0074200
NC_065570.1	20350000	20400000	2	78	50000	0.0015600
NC_065570.1	20400000	20450000	0	0	50000	0.0000000
NC_065570.1	20450000	20500000	4	206	50000	0.0041200
NC_065570.1	20500000	20550000	1	36	50000	0.0007200
NC_065570.1	20550000	20600000	1	29	50000	0.0005800
NC_065570.1	20600000	20650000	0	0	50000	0.0000000
NC_065570.1	20650000	20700000	1	34	50000	0.0006800
NC_065570.1	20700000	20750000	3	135	50000	0.0027000
NC_065570.1	20750000	20800000	0	0	50000	0.0000000
NC_065570.1	20800000	20850000	0	0	50000	0.0000000
NC_065570.1	20850000	20900000	1	45	50000	0.0009000
NC_065570.1	20900000	20950000	4	158	50000	0.0031600
NC_065570.1	20950000	21000000	11	744	50000	0.0148800
NC_065570.1	21000000	21050000	4	227	50000	0.0045400
NC_065570.1	21050000	21100000	0	0	50000	0.0000000
NC_065570.1	21100000	21150000	0	0	50000	0.0000000
NC_065570.1	21150000	21200000	0	0	50000	0.0000000
NC_065570.1	21200000	21250000	3	139	50000	0.0027800
NC_065570.1	21250000	21300000	4	214	50000	0.0042800
NC_065570.1	21300000	21350000	6	484	50000	0.0096800
NC_065570.1	21350000	21400000	5	216	50000	0.0043200
NC_065570.1	21400000	21450000	2	78	50000	0.0015600
NC_065570.1	21450000	21500000	1	50	50000	0.0010000
NC_065570.1	21500000	21550000	1	61	50000	0.0012200
NC_065570.1	21550000	21600000	1	34	50000	0.0006800
NC_065570.1	21600000	21650000	4	245	50000	0.0049000
NC_065570.1	21650000	21700000	2	90	50000	0.0018000
NC_065570.1	21700000	21750000	8	356	50000	0.0071200
NC_065570.1	21750000	21800000	11	466	50000	0.0093200
NC_065570.1	21800000	21850000	3	128	50000	0.0025600
NC_065570.1	21850000	21900000	1	34	50000	0.0006800
NC_065570.1	21900000	21950000	3	121	50000	0.0024200
NC_065570.1	21950000	22000000	2	90	50000	0.0018000
NC_065570.1	22000000	22050000	4	195	50000	0.0039000
NC_065570.1	22050000	22100000	3	186	50000	0.0037200
NC_065570.1	22100000	22150000	2	68	50000	0.0013600
NC_065570.1	22150000	22200000	0	0	50000	0.0000000
NC_065570.1	22200000	22250000	3	107	50000	0.0021400
NC_065570.1	22250000	22300000	1	44	50000	0.0008800
NC_065570.1	22300000	22350000	1	51	50000	0.0010200
NC_065570.1	22350000	22400000	2	71	50000	0.0014200
NC_065570.1	22400000	22450000	4	146	50000	0.0029200
NC_065570.1	22450000	22500000	7	318	50000	0.0063600
NC_065570.1	22500000	22550000	2	94	50000	0.0018800
NC_065570.1	22550000	22600000	4	207	50000	0.0041400
NC_065570.1	22600000	22650000	3	114	50000	0.0022800
NC_065570.1	22650000	22700000	2	97	50000	0.0019400
NC_065570.1	22700000	22750000	1	44	50000	0.0008800
NC_065570.1	22750000	22800000	7	237	50000	0.0047400
NC_065570.1	22800000	22850000	2	151	50000	0.0030200
NC_065570.1	22850000	22900000	0	0	50000	0.0000000
NC_065570.1	22900000	22950000	0	0	50000	0.0000000
NC_065570.1	22950000	23000000	2	98	50000	0.0019600
NC_065570.1	23000000	23050000	6	298	50000	0.0059600
NC_065570.1	23050000	23100000	10	410	50000	0.0082000
NC_065570.1	23100000	23150000	1	66	50000	0.0013200
NC_065570.1	23150000	23200000	6	288	50000	0.0057600
NC_065570.1	23200000	23250000	2	72	50000	0.0014400
NC_065570.1	23250000	23300000	0	0	50000	0.0000000
NC_065570.1	23300000	23350000	1	34	50000	0.0006800
NC_065570.1	23350000	23400000	3	120	50000	0.0024000
NC_065570.1	23400000	23450000	5	243	50000	0.0048600
NC_065570.1	23450000	23500000	0	0	50000	0.0000000
NC_065570.1	23500000	23550000	3	132	50000	0.0026400
NC_065570.1	23550000	23600000	5	191	50000	0.0038200
NC_065570.1	23600000	23650000	1	46	50000	0.0009200
NC_065570.1	23650000	23700000	1	33	50000	0.0006600
NC_065570.1	23700000	23750000	0	0	50000	0.0000000
NC_065570.1	23750000	23800000	0	0	50000	0.0000000
NC_065570.1	23800000	23850000	4	160	50000	0.0032000
NC_065570.1	23850000	23900000	1	45	50000	0.0009000
NC_065570.1	23900000	23950000	2	123	50000	0.0024600
NC_065570.1	23950000	24000000	3	111	50000	0.0022200
NC_065570.1	24000000	24050000	0	0	50000	0.0000000
NC_065570.1	24050000	24100000	2	136	50000	0.0027200
NC_065570.1	24100000	24150000	1	45	50000	0.0009000
NC_065570.1	24150000	24200000	0	0	50000	0.0000000
